Popolazione residente nei comuni d'Italia al 1° gennaio 2017
"Codice_ISTAT","Comune","Maschi","Femmine","Totale"
"087029","Misterbianco","24296.0","25338.0","49634.0"
"087030","Motta Sant'Anastasia","5963.0","6258.0","12221.0"
"087031","Nicolosi","3709.0","3824.0","7533.0"
"087032","Palagonia","8179.0","8460.0","16639.0"
"087033","Paternò","23346.0","24688.0","48034.0"
"087034","Pedara","7189.0","7182.0","14371.0"
"087035","Piedimonte Etneo","1987.0","1964.0","3951.0"
"087036","Raddusa","1533.0","1600.0","3133.0"
"087037","Ramacca","5490.0","5411.0","10901.0"
"087038","Randazzo","5142.0","5668.0","10810.0"
"087039","Riposto","7243.0","7533.0","14776.0"
"087040","San Cono","1315.0","1347.0","2662.0"
"087041","San Giovanni la Punta","11106.0","12164.0","23270.0"
"087042","San Gregorio di Catania","5663.0","6210.0","11873.0"
"087043","San Michele di Ganzaria","1589.0","1661.0","3250.0"
"087044","San Pietro Clarenza","3945.0","3970.0","7915.0"
"087045","Sant'Agata li Battiati","4380.0","5125.0","9505.0"
"087046","Sant'Alfio","751.0","831.0","1582.0"
"087047","Santa Maria di Licodia","3717.0","3911.0","7628.0"
"087048","Santa Venerina","4166.0","4383.0","8549.0"
"087049","Scordia","8494.0","8544.0","17038.0"
"087050","Trecastagni","5434.0","5551.0","10985.0"
"087051","Tremestieri Etneo","9711.0","10648.0","20359.0"
"087052","Valverde","3838.0","4012.0","7850.0"
"087053","Viagrande","4286.0","4386.0","8672.0"
"087054","Vizzini","2949.0","3215.0","6164.0"
"087055","Zafferana Etnea","4763.0","4799.0","9562.0"
"087056","Mazzarrone","2011.0","2066.0","4077.0"
"087057","Maniace","1887.0","1869.0","3756.0"
"087058","Ragalna","2023.0","1940.0","3963.0"
"088001","Acate","6088.0","5094.0","11182.0"
"088002","Chiaramonte Gulfi","4125.0","4071.0","8196.0"
"088003","Comiso","15049.0","15160.0","30209.0"
"088004","Giarratana","1464.0","1546.0","3010.0"
"088005","Ispica","8297.0","7942.0","16239.0"
"088006","Modica","26296.0","28226.0","54522.0"
"088007","Monterosso Almo","1472.0","1523.0","2995.0"
"088008","Pozzallo","9632.0","9873.0","19505.0"
"088009","Ragusa","35534.0","37966.0","73500.0"
"088010","Santa Croce Camerina","5815.0","5084.0","10899.0"
"088011","Scicli","13439.0","13757.0","27196.0"
"088012","Vittoria","32094.0","31812.0","63906.0"
"089001","Augusta","17883.0","18208.0","36091.0"
"089002","Avola","15584.0","15992.0","31576.0"
"089003","Buccheri","940.0","1039.0","1979.0"
"089004","Buscemi","525.0","510.0","1035.0"
"089005","Canicattini Bagni","3416.0","3709.0","7125.0"
"089006","Carlentini","8648.0","9120.0","17768.0"
"089007","Cassaro","383.0","417.0","800.0"
"089008","Ferla","1206.0","1273.0","2479.0"
"089009","Floridia","11292.0","11434.0","22726.0"
"089010","Francofonte","6232.0","6495.0","12727.0"
"089011","Lentini","11515.0","12246.0","23761.0"
"089012","Melilli","6916.0","6682.0","13598.0"
"089013","Noto","11958.0","12116.0","24074.0"
"089014","Pachino","11237.0","11026.0","22263.0"
"089015","Palazzolo Acreide","4224.0","4506.0","8730.0"
"089016","Rosolini","10492.0","10830.0","21322.0"
"089017","Siracusa","59719.0","62312.0","122031.0"
"089018","Solarino","4075.0","4103.0","8178.0"
"089019","Sortino","4303.0","4354.0","8657.0"
"089020","Portopalo di Capo Passero","1975.0","1941.0","3916.0"
"089021","Priolo Gargallo","5943.0","6043.0","11986.0"
"090001","Aggius","715.0","788.0","1503.0"
"090002","Alà dei Sardi","936.0","942.0","1878.0"
"090003","Alghero","21228.0","22791.0","44019.0"
"090004","Anela","324.0","321.0","645.0"
"090005","Ardara","392.0","392.0","784.0"
"090006","Arzachena","6875.0","6764.0","13639.0"
"090007","Banari","286.0","291.0","577.0"
"090008","Benetutti","896.0","962.0","1858.0"
"090009","Berchidda","1363.0","1409.0","2772.0"
"090010","Bessude","193.0","220.0","413.0"
"090011","Bonnanaro","452.0","525.0","977.0"
"090012","Bono","1711.0","1834.0","3545.0"
"090013","Bonorva","1702.0","1728.0","3430.0"
"090014","Bortigiadas","371.0","387.0","758.0"
"090015","Borutta","135.0","152.0","287.0"
"090016","Bottidda","348.0","344.0","692.0"
"090017","Buddusò","1957.0","1911.0","3868.0"
"090018","Bultei","470.0","475.0","945.0"
"090019","Bulzi","263.0","249.0","512.0"
"090020","Burgos","465.0","458.0","923.0"
"090021","Calangianus","2066.0","2056.0","4122.0"
"090022","Cargeghe","411.0","310.0","721.0"
"090023","Castelsardo","2987.0","2959.0","5946.0"
"090024","Cheremule","207.0","224.0","431.0"
"090025","Chiaramonti","806.0","834.0","1640.0"
"090026","Codrongianos","653.0","659.0","1312.0"
"090027","Cossoine","429.0","421.0","850.0"
"090028","Esporlatu","188.0","208.0","396.0"
"090029","Florinas","750.0","783.0","1533.0"
"090030","Giave","273.0","266.0","539.0"
"090031","Illorai","400.0","458.0","858.0"
"090032","Ittireddu","262.0","241.0","503.0"
"090033","Ittiri","4271.0","4348.0","8619.0"
"090034","Laerru","450.0","453.0","903.0"
"090035","La Maddalena","5618.0","5630.0","11248.0"
"090036","Luogosanto","932.0","940.0","1872.0"
"090037","Luras","1237.0","1314.0","2551.0"
"090038","Mara","297.0","315.0","612.0"
"090039","Martis","263.0","254.0","517.0"
"090040","Monteleone Rocca Doria","39.0","63.0","102.0"
"090041","Monti","1213.0","1205.0","2418.0"
"090042","Mores","946.0","959.0","1905.0"
"090043","Muros","420.0","438.0","858.0"
"090044","Nughedu San Nicolò","399.0","415.0","814.0"
"090045","Nule","690.0","688.0","1378.0"
"090046","Nulvi","1353.0","1379.0","2732.0"
"090047","Olbia","29774.0","30194.0","59968.0"
"090048","Olmedo","2071.0","2090.0","4161.0"
"090049","Oschiri","1651.0","1641.0","3292.0"
"090050","Osilo","1498.0","1561.0","3059.0"
"090051","Ossi","2859.0","2954.0","5813.0"
"090052","Ozieri","5277.0","5317.0","10594.0"
"090053","Padria","314.0","319.0","633.0"
"090054","Palau","2132.0","2075.0","4207.0"
"090055","Pattada","1550.0","1527.0","3077.0"
"090056","Perfugas","1195.0","1181.0","2376.0"
"090057","Ploaghe","2261.0","2270.0","4531.0"
"090058","Porto Torres","10954.0","11325.0","22279.0"
"090059","Pozzomaggiore","1298.0","1317.0","2615.0"
"090060","Putifigari","361.0","368.0","729.0"
"090061","Romana","256.0","287.0","543.0"
"090062","Aglientu","582.0","591.0","1173.0"
"090063","Santa Teresa Gallura","2673.0","2606.0","5279.0"
"090064","Sassari","61298.0","66235.0","127533.0"
"090065","Sedini","628.0","710.0","1338.0"
"090066","Semestene","73.0","83.0","156.0"
"090067","Sennori","3616.0","3650.0","7266.0"
"090068","Siligo","415.0","458.0","873.0"
"090069","Sorso","7421.0","7334.0","14755.0"
"090070","Tempio Pausania","7077.0","7064.0","14141.0"
"090071","Thiesi","1464.0","1515.0","2979.0"
"090072","Tissi","1218.0","1182.0","2400.0"
"090073","Torralba","478.0","497.0","975.0"
"090074","Trinità d'Agultu e Vignola","1104.0","1145.0","2249.0"
"090075","Tula","794.0","778.0","1572.0"
"090076","Uri","1547.0","1465.0","3012.0"
"090077","Usini","2213.0","2156.0","4369.0"
"090078","Villanova Monteleone","1126.0","1179.0","2305.0"
"090079","Valledoria","2219.0","2113.0","4332.0"
"090080","Telti","1160.0","1141.0","2301.0"
"090081","Badesi","890.0","957.0","1847.0"
"090082","Viddalba","865.0","852.0","1717.0"
"090083","Golfo Aranci","1178.0","1276.0","2454.0"
"090084","Loiri Porto San Paolo","1722.0","1692.0","3414.0"
"090085","Sant'Antonio di Gallura","759.0","759.0","1518.0"
"090086","Tergu","295.0","301.0","596.0"
"090087","Santa Maria Coghinas","702.0","688.0","1390.0"
"090088","Erula","387.0","355.0","742.0"
"090089","Stintino","834.0","786.0","1620.0"
"090090","Padru","1082.0","1036.0","2118.0"
"090091","Budoni","2552.0","2598.0","5150.0"
"090092","San Teodoro","2479.0","2453.0","4932.0"
"091001","Aritzo","677.0","628.0","1305.0"
"091002","Arzana","1218.0","1213.0","2431.0"
"091003","Atzara","580.0","552.0","1132.0"
"091004","Austis","400.0","419.0","819.0"
"091005","Bari Sardo","1936.0","2045.0","3981.0"
"091006","Baunei","1769.0","1854.0","3623.0"
"091007","Belvì","314.0","313.0","627.0"
"091008","Birori","269.0","262.0","531.0"
"091009","Bitti","1363.0","1480.0","2843.0"
"091010","Bolotana","1225.0","1388.0","2613.0"
"091011","Borore","1018.0","1099.0","2117.0"
"091012","Bortigali","631.0","713.0","1344.0"
"091016","Desulo","1136.0","1209.0","2345.0"
"091017","Dorgali","4358.0","4244.0","8602.0"
"091018","Dualchi","305.0","312.0","617.0"
"091019","Elini","271.0","286.0","557.0"
"091024","Fonni","1900.0","2042.0","3942.0"
"091025","Gadoni","385.0","410.0","795.0"
"091026","Gairo","710.0","735.0","1445.0"
"091027","Galtellì","1208.0","1227.0","2435.0"
"091028","Gavoi","1329.0","1339.0","2668.0"
"091031","Girasole","643.0","651.0","1294.0"
"091032","Ilbono","1142.0","1109.0","2251.0"
"091033","Irgoli","1175.0","1125.0","2300.0"
"091035","Jerzu","1554.0","1612.0","3166.0"
"091037","Lanusei","2660.0","2723.0","5383.0"
"091038","Lei","254.0","252.0","506.0"
"091039","Loceri","636.0","658.0","1294.0"
"091040","Loculi","274.0","242.0","516.0"
"091041","Lodè","869.0","820.0","1689.0"
"091042","Lotzorai","1066.0","1119.0","2185.0"
"091043","Lula","713.0","684.0","1397.0"
"091044","Macomer","4921.0","5199.0","10120.0"
"091046","Mamoiada","1231.0","1312.0","2543.0"
"091047","Meana Sardo","891.0","921.0","1812.0"
"091050","Noragugume","151.0","159.0","310.0"
"091051","Nuoro","17610.0","19290.0","36900.0"
"091055","Oliena","3480.0","3626.0","7106.0"
"091056","Ollolai","632.0","661.0","1293.0"
"091057","Olzai","460.0","423.0","883.0"
"091058","Onanì","191.0","200.0","391.0"
"091059","Onifai","355.0","385.0","740.0"
"091060","Oniferi","441.0","457.0","898.0"
"091061","Orani","1440.0","1442.0","2882.0"
"091062","Orgosolo","2138.0","2068.0","4206.0"
"091063","Orosei","3480.0","3545.0","7025.0"
"091064","Orotelli","1013.0","1026.0","2039.0"
"091066","Ortueri","589.0","562.0","1151.0"
"091067","Orune","1165.0","1187.0","2352.0"
"091068","Osidda","125.0","130.0","255.0"
"091069","Osini","406.0","384.0","790.0"
"091070","Ottana","1139.0","1169.0","2308.0"
"091071","Ovodda","822.0","784.0","1606.0"
"091072","Perdasdefogu","986.0","947.0","1933.0"
"091073","Posada","1524.0","1442.0","2966.0"
"091077","Sarule","814.0","883.0","1697.0"
"091083","Silanus","1067.0","1075.0","2142.0"
"091084","Sindia","818.0","900.0","1718.0"
"091085","Siniscola","5807.0","5730.0","11537.0"
"091086","Sorgono","837.0","836.0","1673.0"
"091088","Talana","491.0","539.0","1030.0"
"091089","Tertenia","1986.0","1955.0","3941.0"
"091090","Teti","354.0","321.0","675.0"
"091091","Tiana","251.0","247.0","498.0"
"091093","Tonara","1009.0","1008.0","2017.0"
"091094","Torpè","1472.0","1398.0","2870.0"
"091095","Tortolì","5397.0","5662.0","11059.0"
"091097","Triei","575.0","543.0","1118.0"
"091098","Ulassai","716.0","741.0","1457.0"
"091099","Urzulei","604.0","627.0","1231.0"
"091100","Ussassai","284.0","283.0","567.0"
"091101","Villagrande Strisaili","1621.0","1622.0","3243.0"
"091103","Cardedu","918.0","996.0","1914.0"
"091104","Lodine","176.0","164.0","340.0"
"092003","Assemini","13138.0","13640.0","26778.0"
"092009","Cagliari","71830.0","82253.0","154083.0"
"092011","Capoterra","11717.0","11856.0","23573.0"
"092015","Decimomannu","4105.0","4056.0","8161.0"
"092037","Maracalagonis","4052.0","3905.0","7957.0"
"092050","Pula","3726.0","3630.0","7356.0"
"092051","Quartu Sant'Elena","34765.0","36149.0","70914.0"
"092066","Sarroch","2639.0","2628.0","5267.0"
"092068","Selargius","13903.0","15000.0","28903.0"
"092074","Sestu","10540.0","10352.0","20892.0"
"092075","Settimo San Pietro","3348.0","3402.0","6750.0"
"092080","Sinnai","8721.0","8696.0","17417.0"
"092090","Uta","4392.0","4225.0","8617.0"
"092099","Villa San Pietro","1055.0","1048.0","2103.0"
"092105","Quartucciu","6511.0","6760.0","13271.0"
"092108","Elmas","4725.0","4739.0","9464.0"
"092109","Monserrato","9548.0","10376.0","19924.0"
"093001","Andreis","128.0","124.0","252.0"
"093002","Arba","648.0","641.0","1289.0"
"093004","Aviano","4448.0","4618.0","9066.0"
"093005","Azzano Decimo","7750.0","7994.0","15744.0"
"093006","Barcis","130.0","122.0","252.0"
"093007","Brugnera","4659.0","4674.0","9333.0"
"093008","Budoia","1273.0","1289.0","2562.0"
"093009","Caneva","3102.0","3301.0","6403.0"
"093010","Casarsa della Delizia","4212.0","4219.0","8431.0"
"093011","Castelnovo del Friuli","429.0","432.0","861.0"
"093012","Cavasso Nuovo","727.0","785.0","1512.0"
"093013","Chions","2540.0","2645.0","5185.0"
"093014","Cimolais","196.0","181.0","377.0"
"093015","Claut","449.0","495.0","944.0"
"093016","Clauzetto","192.0","180.0","372.0"
"093017","Cordenons","8877.0","9353.0","18230.0"
"093018","Cordovado","1365.0","1417.0","2782.0"
"093019","Erto e Casso","188.0","193.0","381.0"
"093020","Fanna","758.0","777.0","1535.0"
"093021","Fiume Veneto","5723.0","5978.0","11701.0"
"093022","Fontanafredda","6085.0","6274.0","12359.0"
"093024","Frisanco","296.0","301.0","597.0"
"093025","Maniago","5750.0","5994.0","11744.0"
"093026","Meduno","786.0","775.0","1561.0"
"093027","Montereale Valcellina","2154.0","2261.0","4415.0"
"093028","Morsano al Tagliamento","1362.0","1446.0","2808.0"
"093029","Pasiano di Pordenone","3847.0","3870.0","7717.0"
"093030","Pinzano al Tagliamento","729.0","781.0","1510.0"
"093031","Polcenigo","1529.0","1636.0","3165.0"
"093032","Porcia","7397.0","7853.0","15250.0"
"093033","Pordenone","24323.0","26816.0","51139.0"
"093034","Prata di Pordenone","4252.0","4187.0","8439.0"
"093035","Pravisdomini","1739.0","1722.0","3461.0"
"093036","Roveredo in Piano","2915.0","3037.0","5952.0"
"093037","Sacile","9574.0","10279.0","19853.0"
"093038","San Giorgio della Richinvelda","2407.0","2237.0","4644.0"
"093039","San Martino al Tagliamento","720.0","738.0","1458.0"
"093040","San Quirino","2168.0","2199.0","4367.0"
"093041","San Vito al Tagliamento","7272.0","7762.0","15034.0"
"093042","Sequals","1081.0","1145.0","2226.0"
"093043","Sesto al Reghena","3145.0","3155.0","6300.0"
"093044","Spilimbergo","5872.0","6241.0","12113.0"
"093045","Tramonti di Sopra","153.0","165.0","318.0"
"093046","Tramonti di Sotto","192.0","180.0","372.0"
"093047","Travesio","874.0","916.0","1790.0"
"093049","Vito d'Asio","387.0","366.0","753.0"
"093050","Vivaro","679.0","678.0","1357.0"
"093051","Zoppola","4271.0","4217.0","8488.0"
"093052","Vajont","854.0","841.0","1695.0"
"093053","Valvasone Arzene","1944.0","2010.0","3954.0"
"094001","Acquaviva d'Isernia","220.0","205.0","425.0"
"094002","Agnone","2547.0","2558.0","5105.0"
"094003","Bagnoli del Trigno","360.0","366.0","726.0"
"094004","Belmonte del Sannio","343.0","413.0","756.0"
"094005","Cantalupo nel Sannio","432.0","348.0","780.0"
"094006","Capracotta","463.0","431.0","894.0"
"094007","Carovilli","677.0","675.0","1352.0"
"094008","Carpinone","550.0","600.0","1150.0"
"094009","Castel del Giudice","166.0","163.0","329.0"
"094010","Castelpetroso","837.0","825.0","1662.0"
"094011","Castelpizzuto","97.0","71.0","168.0"
"094012","Castel San Vincenzo","257.0","250.0","507.0"
"094013","Castelverrino","60.0","47.0","107.0"
"094014","Cerro al Volturno","636.0","638.0","1274.0"
"094015","Chiauci","118.0","108.0","226.0"
"094016","Civitanova del Sannio","451.0","474.0","925.0"
"094017","Colli a Volturno","663.0","682.0","1345.0"
"094018","Conca Casale","98.0","93.0","191.0"
"094019","Filignano","315.0","324.0","639.0"
"094020","Forlì del Sannio","329.0","353.0","682.0"
"094021","Fornelli","946.0","965.0","1911.0"
"094022","Frosolone","1583.0","1589.0","3172.0"
"094023","Isernia","10482.0","11323.0","21805.0"
"094024","Longano","335.0","341.0","676.0"
"094025","Macchia d'Isernia","510.0","516.0","1026.0"
"094026","Macchiagodena","902.0","902.0","1804.0"
"094027","Miranda","506.0","530.0","1036.0"
"094028","Montaquila","1274.0","1181.0","2455.0"
"094029","Montenero Val Cocchiara","271.0","253.0","524.0"
"094030","Monteroduni","1064.0","1119.0","2183.0"
"094031","Pesche","886.0","797.0","1683.0"
"094032","Pescolanciano","420.0","423.0","843.0"
"094033","Pescopennataro","138.0","136.0","274.0"
"094034","Pettoranello del Molise","241.0","215.0","456.0"
"094035","Pietrabbondante","372.0","366.0","738.0"
"094036","Pizzone","170.0","152.0","322.0"
"094037","Poggio Sannita","343.0","326.0","669.0"
"094038","Pozzilli","1163.0","1182.0","2345.0"
"094039","Rionero Sannitico","586.0","525.0","1111.0"
"094040","Roccamandolfi","459.0","461.0","920.0"
"094041","Roccasicura","270.0","272.0","542.0"
"094042","Rocchetta a Volturno","562.0","544.0","1106.0"
"094043","San Pietro Avellana","236.0","257.0","493.0"
"094044","Sant'Agapito","776.0","729.0","1505.0"
"094045","Santa Maria del Molise","342.0","329.0","671.0"
"094046","Sant'Angelo del Pesco","186.0","178.0","364.0"
"094047","Sant'Elena Sannita","142.0","129.0","271.0"
"094048","Scapoli","334.0","335.0","669.0"
"094049","Sessano del Molise","342.0","387.0","729.0"
"094050","Sesto Campano","1173.0","1196.0","2369.0"
"094051","Vastogirardi","349.0","338.0","687.0"
"094052","Venafro","5465.0","5738.0","11203.0"
"095001","Abbasanta","1342.0","1382.0","2724.0"
"095002","Aidomaggiore","209.0","242.0","451.0"
"095003","Albagiara","121.0","143.0","264.0"
"095004","Ales","725.0","711.0","1436.0"
"095005","Allai","187.0","179.0","366.0"
"095006","Arborea","1940.0","1970.0","3910.0"
"095007","Ardauli","411.0","458.0","869.0"
"095008","Assolo","197.0","190.0","387.0"
"095009","Asuni","170.0","175.0","345.0"
"095010","Baradili","40.0","43.0","83.0"
"095011","Baratili San Pietro","663.0","658.0","1321.0"
"095012","Baressa","340.0","309.0","649.0"
"095013","Bauladu","338.0","351.0","689.0"
"095014","Bidonì","74.0","72.0","146.0"
"095015","Bonarcado","815.0","779.0","1594.0"
"095016","Boroneddu","69.0","80.0","149.0"
"095017","Busachi","607.0","685.0","1292.0"
"095018","Cabras","4612.0","4553.0","9165.0"
"095019","Cuglieri","1337.0","1334.0","2671.0"
"095020","Fordongianus","441.0","448.0","889.0"
"095021","Ghilarza","2175.0","2327.0","4502.0"
"095022","Gonnoscodina","258.0","220.0","478.0"
"095023","Gonnosnò","376.0","396.0","772.0"
"095024","Gonnostramatza","430.0","466.0","896.0"
"095025","Marrubiu","2439.0","2390.0","4829.0"
"095026","Masullas","557.0","513.0","1070.0"
"095027","Milis","775.0","777.0","1552.0"
"095028","Mogorella","225.0","218.0","443.0"
"095029","Mogoro","2069.0","2086.0","4155.0"
"095030","Morgongiori","374.0","347.0","721.0"
"095031","Narbolia","880.0","910.0","1790.0"
"095032","Neoneli","341.0","341.0","682.0"
"095033","Norbello","654.0","577.0","1231.0"
"095034","Nughedu Santa Vittoria","226.0","257.0","483.0"
"095035","Nurachi","871.0","918.0","1789.0"
"095036","Nureci","182.0","178.0","360.0"
"095037","Ollastra","604.0","613.0","1217.0"
"095038","Oristano","15090.0","16580.0","31670.0"
"095039","Palmas Arborea","773.0","750.0","1523.0"
"095040","Pau","144.0","157.0","301.0"
"095041","Paulilatino","1125.0","1104.0","2229.0"
"095042","Pompu","129.0","127.0","256.0"
"095043","Riola Sardo","1100.0","1052.0","2152.0"
"095044","Ruinas","330.0","339.0","669.0"
"095045","Samugheo","1502.0","1529.0","3031.0"
"095046","San Nicolò d'Arcidano","1343.0","1318.0","2661.0"
"095047","Santa Giusta","2393.0","2423.0","4816.0"
"095048","Villa Sant'Antonio","174.0","178.0","352.0"
"095049","Santu Lussurgiu","1181.0","1191.0","2372.0"
"095050","San Vero Milis","1277.0","1217.0","2494.0"
"095051","Scano di Montiferro","725.0","791.0","1516.0"
"095052","Sedilo","1036.0","1085.0","2121.0"
"095053","Seneghe","878.0","892.0","1770.0"
"095054","Senis","209.0","232.0","441.0"
"095055","Sennariolo","81.0","107.0","188.0"
"095056","Siamaggiore","471.0","453.0","924.0"
"095057","Siamanna","413.0","399.0","812.0"
"095058","Simala","168.0","157.0","325.0"
"095059","Simaxis","1117.0","1127.0","2244.0"
"095060","Sini","281.0","241.0","522.0"
"095061","Siris","123.0","106.0","229.0"
"095062","Solarussa","1197.0","1223.0","2420.0"
"095063","Sorradile","175.0","204.0","379.0"
"095064","Tadasuni","75.0","77.0","152.0"
"095065","Terralba","5150.0","5109.0","10259.0"
"095066","Tramatza","489.0","489.0","978.0"
"095067","Tresnuraghes","538.0","610.0","1148.0"
"095068","Ulà Tirso","294.0","273.0","567.0"
"095069","Uras","1411.0","1442.0","2853.0"
"095070","Usellus","393.0","380.0","773.0"
"095071","Villanova Truschedu","144.0","161.0","305.0"
"095072","Villaurbana","807.0","838.0","1645.0"
"095073","Villa Verde","154.0","165.0","319.0"
"095074","Zeddiani","584.0","568.0","1152.0"
"095075","Zerfaliu","528.0","564.0","1092.0"
"095076","Siapiccia","191.0","168.0","359.0"
"095077","Curcuris","146.0","161.0","307.0"
"095078","Soddì","55.0","65.0","120.0"
"095079","Bosa","3829.0","4097.0","7926.0"
"095080","Flussio","204.0","234.0","438.0"
"095082","Laconi","925.0","954.0","1879.0"
"095083","Magomadas","329.0","335.0","664.0"
"095084","Modolo","77.0","91.0","168.0"
"095085","Montresta","239.0","244.0","483.0"
"095086","Sagama","100.0","101.0","201.0"
"095087","Suni","500.0","592.0","1092.0"
"095088","Tinnura","124.0","123.0","247.0"
"096001","Ailoche","156.0","185.0","341.0"
"096002","Andorno Micca","1580.0","1683.0","3263.0"
"096003","Benna","571.0","592.0","1163.0"
"096004","Biella","20782.0","23834.0","44616.0"
"096005","Bioglio","468.0","447.0","915.0"
"096006","Borriana","422.0","474.0","896.0"
"096007","Brusnengo","984.0","1087.0","2071.0"
"096008","Callabiana","75.0","60.0","135.0"
"096009","Camandona","176.0","179.0","355.0"
"096010","Camburzano","555.0","618.0","1173.0"
"096012","Candelo","3650.0","3954.0","7604.0"
"096013","Caprile","96.0","91.0","187.0"
"096014","Casapinta","174.0","232.0","406.0"
"096015","Castelletto Cervo","420.0","421.0","841.0"
"096016","Cavaglià","1808.0","1833.0","3641.0"
"096017","Cerreto Castello","297.0","327.0","624.0"
"096018","Cerrione","1413.0","1484.0","2897.0"
"096019","Coggiola","901.0","958.0","1859.0"
"096020","Cossato","6990.0","7736.0","14726.0"
"096021","Crevacuore","728.0","794.0","1522.0"
"096023","Curino","225.0","247.0","472.0"
"096024","Donato","353.0","344.0","697.0"
"096025","Dorzano","272.0","253.0","525.0"
"096026","Gaglianico","1792.0","2030.0","3822.0"
"096027","Gifflenga","61.0","60.0","121.0"
"096028","Graglia","757.0","774.0","1531.0"
"096030","Magnano","214.0","191.0","405.0"
"096031","Massazza","273.0","280.0","553.0"
"096032","Masserano","1030.0","1082.0","2112.0"
"096033","Mezzana Mortigliengo","250.0","262.0","512.0"
"096034","Miagliano","285.0","324.0","609.0"
"096035","Mongrando","1858.0","1991.0","3849.0"
"096037","Mottalciata","696.0","709.0","1405.0"
"096038","Muzzano","286.0","316.0","602.0"
"096039","Netro","501.0","498.0","999.0"
"096040","Occhieppo Inferiore","1874.0","2087.0","3961.0"
"096041","Occhieppo Superiore","1314.0","1467.0","2781.0"
"096042","Pettinengo","774.0","787.0","1561.0"
"096043","Piatto","247.0","258.0","505.0"
"096044","Piedicavallo","97.0","90.0","187.0"
"096046","Pollone","1039.0","1068.0","2107.0"
"096047","Ponderano","1850.0","1942.0","3792.0"
"096048","Portula","598.0","631.0","1229.0"
"096049","Pralungo","1189.0","1268.0","2457.0"
"096050","Pray","1026.0","1135.0","2161.0"
"096051","Quaregna","704.0","733.0","1437.0"
"096053","Ronco Biellese","767.0","747.0","1514.0"
"096054","Roppolo","418.0","474.0","892.0"
"096055","Rosazza","49.0","55.0","104.0"
"096056","Sagliano Micca","780.0","853.0","1633.0"
"096057","Sala Biellese","294.0","299.0","593.0"
"096058","Salussola","999.0","972.0","1971.0"
"096059","Sandigliano","1280.0","1407.0","2687.0"
"096062","Soprana","337.0","367.0","704.0"
"096063","Sordevolo","659.0","710.0","1369.0"
"096064","Sostegno","368.0","406.0","774.0"
"096065","Strona","522.0","548.0","1070.0"
"096066","Tavigliano","482.0","459.0","941.0"
"096067","Ternengo","136.0","150.0","286.0"
"096068","Tollegno","1211.0","1263.0","2474.0"
"096069","Torrazzo","106.0","108.0","214.0"
"096070","Trivero","2749.0","2940.0","5689.0"
"096071","Valdengo","1177.0","1286.0","2463.0"
"096072","Vallanzengo","113.0","107.0","220.0"
"096073","Valle Mosso","1620.0","1720.0","3340.0"
"096074","Valle San Nicolao","505.0","504.0","1009.0"
"096075","Veglio","237.0","248.0","485.0"
"096076","Verrone","640.0","627.0","1267.0"
"096077","Vigliano Biellese","3729.0","4090.0","7819.0"
"096078","Villa del Bosco","156.0","203.0","359.0"
"096079","Villanova Biellese","95.0","98.0","193.0"
"096080","Viverone","686.0","745.0","1431.0"
"096081","Zimone","191.0","211.0","402.0"
"096082","Zubiena","588.0","612.0","1200.0"
"096083","Zumaglia","513.0","540.0","1053.0"
"096084","Mosso","685.0","807.0","1492.0"
"096085","Lessona","1345.0","1422.0","2767.0"
"096086","Campiglia Cervo","251.0","258.0","509.0"
"097001","Abbadia Lariana","1569.0","1640.0","3209.0"
"097002","Airuno","1433.0","1435.0","2868.0"
"097003","Annone di Brianza","1146.0","1170.0","2316.0"
"097004","Ballabio","2077.0","1978.0","4055.0"
"097005","Barzago","1206.0","1223.0","2429.0"
"097006","Barzanò","2526.0","2596.0","5122.0"
"097007","Barzio","661.0","688.0","1349.0"
"097008","Bellano","1577.0","1640.0","3217.0"
"097009","Bosisio Parini","1696.0","1733.0","3429.0"
"097010","Brivio","2338.0","2282.0","4620.0"
"097011","Bulciago","1449.0","1395.0","2844.0"
"097012","Calco","2632.0","2671.0","5303.0"
"097013","Calolziocorte","6771.0","7133.0","13904.0"
"097014","Carenno","725.0","726.0","1451.0"
"097015","Casargo","409.0","416.0","825.0"
"097016","Casatenovo","6301.0","6672.0","12973.0"
"097017","Cassago Brianza","2222.0","2157.0","4379.0"
"097018","Cassina Valsassina","245.0","233.0","478.0"
"097019","Castello di Brianza","1336.0","1262.0","2598.0"
"097020","Cernusco Lombardone","1904.0","1987.0","3891.0"
"097021","Cesana Brianza","1181.0","1197.0","2378.0"
"097022","Civate","1912.0","1941.0","3853.0"
"097023","Colico","3821.0","3955.0","7776.0"
"097024","Colle Brianza","881.0","850.0","1731.0"
"097025","Cortenova","593.0","595.0","1188.0"
"097026","Costa Masnaga","2442.0","2419.0","4861.0"
"097027","Crandola Valsassina","123.0","124.0","247.0"
"097028","Cremella","855.0","881.0","1736.0"
"097029","Cremeno","841.0","748.0","1589.0"
"097030","Dervio","1286.0","1356.0","2642.0"
"097031","Dolzago","1252.0","1247.0","2499.0"
"097032","Dorio","157.0","173.0","330.0"
"097033","Ello","572.0","652.0","1224.0"
"097034","Erve","351.0","362.0","713.0"
"097035","Esino Lario","367.0","380.0","747.0"
"097036","Galbiate","4191.0","4357.0","8548.0"
"097037","Garbagnate Monastero","1251.0","1190.0","2441.0"
"097038","Garlate","1332.0","1386.0","2718.0"
